,wave,wave_low,wave_hig,rp/rs,rp/rs_err_low,rp/rs_err_hih
0,0.8735504250791526,0.8726608697077982,0.8744399804505069,0.1436157983853377,0.0004990257281133,0.0005006361445241
1,0.8753300199152569,0.8744399804505069,0.8762200593800069,0.1459787006349057,0.0005229301439735,0.0005185953838367
2,0.8771105499808562,0.8762200593800069,0.8780010405817057,0.1449435876431581,0.000485277566394,0.00048637173983
3,0.8788919776323474,0.8780010405817057,0.8797829146829892,0.144896733927715,0.0004972991845469,0.0004925614244282
4,0.880674300110757,0.8797829146829892,0.8815656855385248,0.1441308185513782,0.0005182532294197,0.000528721018038
5,0.8824575474073694,0.8815656855385248,0.883349409276214,0.1455244749367768,0.0005016627350796,0.0005013393467289
6,0.8842417323753117,0.883349409276214,0.8851340554744094,0.144644016350127,0.0004916044557967,0.0004899066202269
7,0.8860268199131727,0.8851340554744094,0.886919584351936,0.1453108067774103,0.0005205344527076,0.0005148527205645
8,0.8878127885124647,0.886919584351936,0.8887059926729933,0.1455683139134274,0.0004831815767374,0.000478193398244
9,0.8895996462557356,0.8887059926729933,0.8904932998384778,0.1454780556731141,0.0004739447279971,0.0004825541961878
10,0.8913874231455279,0.8904932998384778,0.8922815464525781,0.1455313524955119,0.0005034378668179,0.000499622963945
11,0.8931761144536214,0.8922815464525781,0.8940706824546647,0.1454689626589956,0.0005143044776772,0.0005155190990641
12,0.8949656846405443,0.8940706824546647,0.8958606868264238,0.1454770178181295,0.0005151306996108,0.0005085113430696
13,0.8967561221015619,0.8958606868264238,0.8976515573766999,0.1454615438027855,0.0005267722856592,0.0005144400015824
14,0.8985474409750558,0.8976515573766999,0.8994433245734117,0.145306064032082,0.0004814981673882,0.0004895628914637
15,0.9003396694539755,0.8994433245734117,0.9012360143345393,0.1452860508854148,0.0004765466833289,0.0004771007682117
16,0.9021327909222983,0.9012360143345393,0.9030295675100573,0.144919115614052,0.0004938068127369,0.0004885732467619
17,0.9039267714840676,0.9030295675100573,0.904823975458078,0.1453179759569571,0.000482704164585,0.0004854635302956
18,0.9057216067469647,0.904823975458078,0.9066192380358512,0.1452973996357264,0.000482421973978,0.0004771694315585
19,0.9075173145023158,0.9066192380358512,0.9084153909687803,0.1458512557841299,0.0004571661943355,0.0004697881127239
20,0.9093139162037749,0.9084153909687803,0.9102124414387693,0.1446150864119364,0.0004835324374648,0.0004779051656286
21,0.9111113907463539,0.9102124414387693,0.9120103400539386,0.1447754635505672,0.0004468291133065,0.0004459256031313
22,0.9129097100043737,0.9120103400539386,0.9138090799548089,0.1450521829163392,0.0004856377680227,0.0004696526189332
23,0.9147088706768349,0.9138090799548089,0.915608661398861,0.1454028042250715,0.0004551811674955,0.0004636050260439
24,0.9165088909231424,0.915608661398861,0.9174091204474237,0.1459730837983331,0.0004656192076384,0.0004676503263725
25,0.9183097897819286,0.9174091204474237,0.9192104591164334,0.1452775935938242,0.0004683470120916,0.0004644464008486
26,0.9201115454786231,0.9192104591164334,0.9210126318408127,0.1448427455650693,0.0004423673925722,0.0004459148002562
27,0.9219141321177046,0.9210126318408127,0.9228156323945964,0.1461058552687658,0.0004779871598121,0.0004703890658474
28,0.9237175462536207,0.9228156323945964,0.9246194601126448,0.1455647033900652,0.000465669208088,0.0004614998668137
29,0.9255218033441373,0.9246194601126448,0.9264241465756295,0.1453011994602857,0.000499821549733,0.0004985173693483
30,0.9273269239015741,0.9264241465756295,0.9282297012275187,0.146456923257495,0.00047911199871,0.0004837095715061
31,0.9291328891510475,0.9282297012275187,0.9300360770745763,0.1462037579475153,0.0004640758390679,0.000460999776595
