,wave,wave_low,wave_hig,rp/rs,rp/rs_err_low,rp/rs_err_hih
0,0.521324585,0.5170755495,0.5255736205,0.1445671837085291,0.0008849109723035,0.0008863759500503
1,0.53003623275,0.5255736205,0.534498845,0.1455084846688659,0.0006018001274728,0.0006053894599852
2,0.53919130875,0.534498845,0.5438837725,0.1463528089591282,0.0004332378783704,0.0004354425063239
3,0.5488277955,0.5438837725,0.5537718185,0.1467283394882537,0.0003461833997788,0.0003446971214074
4,0.55898922925,0.5537718185,0.5642066400000001,0.1459490506674423,0.0002837832615737,0.0002765129194018
5,0.569719329,0.5642066400000001,0.575232018,0.1470866398935459,0.0002370497023325,0.0002375814086587
6,0.5810618752500001,0.575232018,0.5868917325,0.1468190205650842,0.0002117806404242,0.0002097206322328
7,0.593082052,0.5868917325,0.5992723714999999,0.1477607083189543,0.0001766544684391,0.0001776226708984
8,0.6058384674999999,0.5992723714999999,0.6124045634999999,0.1463587049555022,0.0001733214609882,0.0001715486481127
9,0.6194014795,0.6124045634999999,0.6263983955,0.1462813348100634,0.0001623203593376,0.0001618092796513
10,0.633855823,0.6263983955,0.6413132505,0.1460138827525904,0.000151555507554,0.0001558102898156
11,0.64927724525,0.6413132505,0.6572412400000001,0.1455022803404341,0.0001384734887445,0.00013978290066
12,0.6657754235000001,0.6572412400000001,0.6743096070000001,0.1456211679222122,0.0001338902108646,0.0001335413391504
13,0.6834568117500001,0.6743096070000001,0.6926040165,0.1455770835158701,0.0001268807000705,0.0001237536497886
14,0.70243978475,0.6926040165,0.712275553,0.1458532610408434,0.0001274391885059,0.0001272999755629
15,0.722866957,0.712275553,0.7334583610000001,0.1454020996062441,0.0001182697174728,0.0001162858383891
16,0.7448857915,0.7334583610000001,0.756313222,0.1447714425512251,0.0002019014189497,0.0001975109838702
17,0.7686609477499999,0.756313222,0.7810086734999999,0.1454365260644234,0.0001887981901028,0.0001890048910434
18,0.7943705867499999,0.7810086734999999,0.8077325,0.1452430516549059,0.0001847691205999,0.0001827288710168
19,0.8222003984999999,0.8077325,0.836668297,0.1450324549433481,0.0001778941171506,0.0001781770521492
20,0.8523412560000001,0.836668297,0.8680142150000001,0.1448158235862953,0.0001785917024417,0.000175884692461
21,0.88498494775,0.8680142150000001,0.9019556805,0.1445640452664436,0.0001785737075263,0.0001782436996965
22,0.9203074072499999,0.9019556805,0.938659134,0.1453440571925771,0.0001703621686052,0.0001685513379066
23,0.9584589475,0.938659134,0.978258761,0.1454865086901577,0.0001545453002116,0.0001548162483798
24,0.9995451654999999,0.978258761,1.02083157,0.1450672067789712,0.0001475401010988,0.0001507411860866
25,1.0436039854999999,1.02083157,1.0663764009999999,0.1446698897198378,0.0001479837394958,0.0001475358747407
26,1.09059506475,1.0663764009999999,1.1148137285000002,0.1457373688563785,0.0001520388915772,0.0001505045979923
