,wave,wave_low,wave_hig,rp/rs,rp/rs_err_low,rp/rs_err_hih
0,2.7259248269115215,2.724906328307929,2.726943325515114,0.1503490722218625,0.0062030934001659,0.0055530718432684
1,2.727961813297958,2.726943325515114,2.728980301080802,0.1469897370131981,0.0064803805416343,0.0062833829459534
2,2.729998777994284,2.728980301080802,2.7310172549077656,0.1453738673138032,0.0059574049837281,0.0055056082512074
3,2.7320357209033705,2.7310172549077656,2.733054186898976,0.1449151973200815,0.0052032829649976,0.0047562986912578
4,2.7340726419282775,2.733054186898976,2.735091096957579,0.1472617128063271,0.0043818043053954,0.0045221961037985
5,2.736109540972236,2.735091096957579,2.737127984986892,0.1535134721315645,0.0054403112046753,0.0052953039317691
6,2.7381464179386685,2.737127984986892,2.739164850890445,0.1441886607242183,0.0045633209991023,0.0046194475915487
7,2.740183272731199,2.739164850890445,2.741201694571953,0.1485202964003058,0.0040232767388005,0.0037347357023218
8,2.74222010525364,2.741201694571953,2.7432385159353276,0.146556375047245,0.0075881630879018,0.0069972994054907
9,2.7442569154099923,2.7432385159353276,2.7452753148846574,0.1485372068791187,0.0033637867920834,0.0031216509670931
10,2.746293703104434,2.7452753148846574,2.74731209132421,0.1470399775279124,0.0047711335090564,0.0048731385169417
11,2.7483304682413294,2.74731209132421,2.7493488451584485,0.1482300103821773,0.0041812840776851,0.0038045850637291
12,2.7503672107252335,2.7493488451584485,2.7513855762920185,0.1477883474911752,0.0033613458413156,0.0031349521474962
13,2.7524039304608934,2.7513855762920185,2.7534222846297682,0.1508906020804918,0.0028960439950993,0.0029830932361228
14,2.754440627353248,2.7534222846297682,2.7554589700767274,0.1454385838535835,0.003515034247342,0.0032906049142698
15,2.7564773013074144,2.7554589700767274,2.7574956325381015,0.1454616097500705,0.0031818871516784,0.0034520586396311
16,2.758513952228692,2.7574956325381015,2.7595322719192823,0.1423358860165196,0.0033732650534702,0.0030818124074026
17,2.760550580022563,2.7595322719192823,2.761568888125844,0.1493639017790275,0.0024170581087184,0.0023857121808867
18,2.762587184594701,2.761568888125844,2.7636054810635584,0.1472257949980042,0.0023217173583566,0.002152796046205
19,2.7646237658509643,2.7636054810635584,2.7656420506383705,0.1475107134340995,0.0025425731158044,0.0025809731218027
20,2.7666603236973972,2.7656420506383705,2.767678596756424,0.1484760404402541,0.0023977822863741,0.0023811173937552
21,2.7686968580402302,2.767678596756424,2.769715119324037,0.1483107297285266,0.002178557103256,0.0021459335021616
22,2.770733368785874,2.769715119324037,2.7717516182477113,0.1479347881877178,0.0020264396753955,0.0020541080415591
23,2.772769855840922,2.7717516182477113,2.773788093434132,0.1486200252389427,0.0020595985488267,0.0020834197949267
24,2.7748063191121473,2.773788093434132,2.7758245447901624,0.1490586182541253,0.001977750819097,0.0019974478148429
25,2.776842758506508,2.7758245447901624,2.7778609722228538,0.1483210044582266,0.0018635432626595,0.0019305486220008
26,2.7789085837180716,2.7778609722228538,2.7799561952132894,0.1490202279879371,0.0014308240088693,0.001482332626291
27,2.780974388684596,2.7799561952132894,2.7819925821559033,0.1499598296884697,0.0019589368426251,0.0018984383317126
28,2.783010763523853,2.7819925821559033,2.7840289448918027,0.146607729560659,0.0021448268419041,0.0019189797657525
29,2.7850471141102884,2.7840289448918027,2.786065283328774,0.151778114221241,0.0023728441712394,0.0024913615177946
30,2.7870834403517817,2.786065283328774,2.788101597374789,0.1452878281559513,0.00273315627472,0.0030044908910885
31,2.789119742156392,2.788101597374789,2.790137886937995,0.1484768935655936,0.0015258694866278,0.0015900768730388
32,2.7911560194323544,2.790137886937995,2.7921741519267136,0.1474013149906926,0.0019897185236475,0.0020840211129589
33,2.7931922720880857,2.7921741519267136,2.7942103922494583,0.1481280247131462,0.0015200583280911,0.0014770914102097
34,2.795228500032188,2.7942103922494583,2.7962466078149175,0.14696412682381,0.0015609566498765,0.0014936372019399
35,2.797264703173439,2.7962466078149175,2.79828279853196,0.1506203539833841,0.001146219529238,0.0011302393355808
36,2.7993008814207956,2.79828279853196,2.8003189643096316,0.1482874805502549,0.0011521426676042,0.0011469608436024
37,2.801337034683394,2.8003189643096316,2.802355105057157,0.1486648143795907,0.0015054082131115,0.0014084996621084
38,2.8033731628705487,2.802355105057157,2.8043912206839403,0.1498844104237227,0.001120440740341,0.0011139599260266
39,2.8054092658917518,2.8043912206839403,2.8064273110995632,0.1483516120446304,0.0011987057868494,0.0011670918201522
40,2.807445343656674,2.8064273110995632,2.808463376213785,0.1472513368175643,0.0010530760024138,0.0010411464705273
41,2.8094813960751646,2.808463376213785,2.8104994159365435,0.1460064633147578,0.0010922656981418,0.0011314267002948
42,2.8115174230572486,2.8104994159365435,2.8125354301779537,0.1474791643205628,0.0011460715562422,0.0011375369181513
43,2.8135534245131293,2.8125354301779537,2.8145714188483053,0.1479169693313118,0.001345930926401,0.0012829813078389
44,2.815589400353186,2.8145714188483053,2.8166073818580664,0.1450310248986772,0.0015660662766845,0.0013648736814927
45,2.817625350487974,2.8166073818580664,2.8186433191178812,0.1497934841713779,0.0014151127791302,0.0014928483992744
46,2.819661274828225,2.8186433191178812,2.820679230538569,0.148248931909837,0.0011183630809787,0.0011301392007397
47,2.8216971732848473,2.820679230538569,2.8227151160311252,0.1480373485224502,0.0010267127345923,0.0010122836929
48,2.8237330457689227,2.8227151160311252,2.82475097550672,0.1486245917387281,0.0013357014023782,0.0014078016849228
49,2.82576889219171,2.82475097550672,2.826786808876699,0.1501154882697261,0.0010280573815358,0.0010189866873553
