Cycle,PID,Star,J-magnitude,Planet,Stellar Radius (Solar Radii),Stellar Mass (Solar Mass),Stellar Teff (K),Distance (pc),Planet Mass (Earth masses),Planet Radius (Earth radii),Planet Teq (K),Planet Period (days),Planet semi-major axis (AU),Observation,Instrument/Mode,Filter,Science Mode,Sub-science theme,Seconds on target,Target multiplier*
2,3315,K2-22,12.726,K2-22 b,0.58,0.6,3879,243.836,0.5,0.71,2100,0.381078,0.0088,3,MIRI/LRS,,Phase Curve,Spectroscopic,43753.18,1
2,3784,TOI-2445,11.555,TOI-2445 b,0.27,0.25,3333,48.582,1.95,1.25,1060,0.3711281,0.0064,1,NIRSpec/PRISM,CLEAR,Phase Curve,Spectroscopic,48241.62,1
2,3860,TOI-561,8.879,TOI-561 b,0.84,0.79,5342,85.799,2,1.425,2310,0.4465688,0.0106,1,NIRSpec/G395H,F290LP,Phase Curve,Spectroscopic,134468.34,1
2,4008,LHS 3844,10.046,LHS 3844 b,0.19,0.15,3036,14.8846,2.29,1.303,805,0.46292913,0.00622,1,NIRSpec/G395H,F290LP,Phase Curve,Spectroscopic,54471.40,1
2,3730,GJ 3473,9.627,GJ 3473 b,0.36,0.36,3347,27.3644,1.86,1.264,773,1.1980035,0.01589,1,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,12184.17,1
2,3730,GJ 3473,9.627,GJ 3473 b,0.36,0.36,3347,27.3644,1.86,1.264,773,1.1980035,0.01589,2,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,12184.17,1
2,3730,GJ 3473,9.627,GJ 3473 b,0.36,0.36,3347,27.3644,1.86,1.264,773,1.1980035,0.01589,4,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,12184.17,1
2,3730,GJ 3473,9.627,GJ 3473 b,0.36,0.36,3347,27.3644,1.86,1.264,773,1.1980035,0.01589,29,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,12184.17,1
2,3730,GJ 357,7.337,GJ 357 b,0.34,0.34,3505,9.44181,1.84,1.217,525,3.93072,0.035,27,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,15906.72,1
2,3730,HD 260655,6.674,HD 260655 b,0.44,0.44,3803,10.0055,2.14,1.24,709,2.76953,0.02933,6,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13723.64,1
2,3730,HD 260655,6.674,HD 260655 b,0.44,0.44,3803,10.0055,2.14,1.24,709,2.76953,0.02933,7,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13723.64,1
2,3730,L98-59,7.933,L98-59 c,0.303,0.273,3415,10.6194,2.22,1.385,553,3.6906777,0.0304,8,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13124.76,1
2,3730,LHS 1140,9.612001,LHS 1140 c,0.22,0.18,3096,14.9861,1.91,1.272,422,3.77794,0.027,9,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13985.49,1
2,3730,LHS 1140,9.612001,LHS 1140 c,0.22,0.18,3096,14.9861,1.91,1.272,422,3.77794,0.027,10,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13985.49,1
2,3730,LHS 1140,9.612001,LHS 1140 c,0.22,0.18,3096,14.9861,1.91,1.272,422,3.77794,0.027,11,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13985.49,1
2,3730,LHS 1478,9.615,LHS 1478 b,0.25,0.24,3381,18.2276,2.33,1.242,595,1.9495378,0.01848,12,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11549.19,1
2,3730,LHS 1478,9.615,LHS 1478 b,0.25,0.24,3381,18.2276,2.33,1.242,595,1.9495378,0.01848,13,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11549.19,1
2,3730,LTT 3780,9.007,LTT 3780 b,0.38,0.38,3358,21.9814,2.46,1.325,903,0.76837931,0.01195,14,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11828.05,1
2,3730,LTT 3780,9.007,LTT 3780 b,0.38,0.38,3358,21.9814,2.46,1.325,903,0.76837931,0.01195,15,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11828.05,1
2,3730,TOI-1468,9.343,TOI-1468 b,0.34,0.34,3496,24.7399,3.21,1.28,682.2,1.8805136,0.02102086,16,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13878.26,1
2,3730,TOI-1468,9.343,TOI-1468 b,0.34,0.34,3496,24.7399,3.21,1.28,682.2,1.8805136,0.02102086,17,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13878.26,1
2,3730,TOI-1468,9.343,TOI-1468 b,0.34,0.34,3496,24.7399,3.21,1.28,682.2,1.8805136,0.02102086,18,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,13878.26,1
2,3730,TOI-270,9.099,TOI-270 b,0.38,0.39,3506,22.4793,1.58,1.206,581,3.3601538,0.03197,19,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,15738.28,1
2,3730,TOI-270,9.099,TOI-270 b,0.38,0.39,3506,22.4793,1.58,1.206,581,3.3601538,0.03197,20,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,15738.28,1
2,3730,TOI-270,9.099,TOI-270 b,0.38,0.39,3506,22.4793,1.58,1.206,581,3.3601538,0.03197,21,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,15738.28,1
2,3730,TOI-270,9.099,TOI-270 b,0.38,0.39,3506,22.4793,1.58,1.206,581,3.3601538,0.03197,22,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,15738.28,1
2,4102,TOI-824,9.145001,TOI-824 b,0.7,0.71,4600,63.9262,18.467,2.926,1253,1.392978,0.02177,2,NIRSpec/G395M,F290LP,Secondary Eclipse,Spectroscopic,17693.59,1
2,4102,TOI-824,9.145001,TOI-824 b,0.7,0.71,4600,63.9262,18.467,2.926,1253,1.392978,0.02177,1,NIRSpec/G395M,F290LP,Secondary Eclipse,Spectroscopic,17693.59,1
2,2950,HAT-P-1,9.156,HAT-P-1 b,1.17,1.15,5980,158.979,167,14.78,1322,4.46529976,0.05561,1,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,27720.51,1
2,2950,HD 106315,8.116,HD 106315 c,1.29,1.07,6327,109.353,15.2,4.35,886,21.05704,0.1536,2,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,40599.41,1
2,2950,HAT-P-11,7.608,HAT-P-11 b,0.68,0.81,4653,37.7647,25,4.901,847,4.887802443,0.0532,3,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,24220.04,1
2,2961,WASP-121,9.625,WASP-121 b,1.46,1.36,6776,269.898,367.7,19.65,2720,1.27492504,0.02596,1,MIRI/LRS,,Secondary Eclipse,Spectroscopic,24701.30,1
2,3154,WASP-94 A,9.159,WASP-94 A b,1.48,1.67,6170,211.211,159,17.7,1604,3.95019,0.055,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,28823.36,1
2,3171,TOI-3984,11.934,TOI-3984 b,0.47,0.49,3476,108.883,44,7.9,563,4.353326,0.041,1,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20843.92,1
2,3171,TOI-3984,11.934,TOI-3984 b,0.47,0.49,3476,108.883,44,7.9,563,4.353326,0.041,2,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20843.92,1
2,3171,TOI-3984,11.934,TOI-3984 b,0.47,0.49,3476,108.883,44,7.9,563,4.353326,0.041,3,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20843.92,1
2,3171,TOI-3757,12,TOI-3757 b,0.62,0.64,3913,181.139,85.3,12,759,3.438753,0.03845,4,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20101.35,1
2,3171,TOI-3757,12,TOI-3757 b,0.62,0.64,3913,181.139,85.3,12,759,3.438753,0.03845,5,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20101.35,1
2,3171,HATS-6,12.046,HATS-6 b,0.57,0.57,3724,169.318,101,11.19,712.8,3.3252725,0.03623,6,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20550.35,1
2,3171,HATS-6,12.046,HATS-6 b,0.57,0.57,3724,169.318,101,11.19,712.8,3.3252725,0.03623,7,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20550.35,1
2,3171,HATS-75,12.481,HATS-75 b,0.58,0.6,3790.4,194.964,156,9.91,772.3,2.7886556,0.032742,9,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,19837.89,1
2,3171,HATS-75,12.481,HATS-75 b,0.58,0.6,3790.4,194.964,156,9.91,772.3,2.7886556,0.032742,10,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,19837.89,1
2,3171,HATS-75,12.481,HATS-75 b,0.58,0.6,3790.4,194.964,156,9.91,772.3,2.7886556,0.032742,19,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,19837.89,1
2,3171,TOI-5293 A,12.465,TOI-5293 A b,0.52,0.54,3586,162.229,170.4,11.9,675,2.930289,0.034,11,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20011.45,1
2,3171,TOI-5293 A,12.465,TOI-5293 A b,0.52,0.54,3586,162.229,170.4,11.9,675,2.930289,0.034,20,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,20011.45,1
2,3171,TOI-3714,11.736,TOI-3714 b,0.4958,0.522,3652,112.71,222,11.3,750,2.154849,0.027,13,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,19136.58,1
2,3171,TOI-3714,11.736,TOI-3714 b,0.4958,0.522,3652,112.71,222,11.3,750,2.154849,0.027,14,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,19136.58,1
2,3171,TOI-3714,11.736,TOI-3714 b,0.4958,0.522,3652,112.71,222,11.3,750,2.154849,0.027,15,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,19136.58,1
2,3171,TOI-5205,11.926,TOI-5205 b,0.39,0.39,3430,86.4493,343,11.6,737,1.630757,0.0199,16,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,18171.80,1
2,3171,TOI-5205,11.926,TOI-5205 b,0.39,0.39,3430,86.4493,343,11.6,737,1.630757,0.0199,17,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,18171.80,1
2,3171,TOI-5205,11.926,TOI-5205 b,0.39,0.39,3430,86.4493,343,11.6,737,1.630757,0.0199,18,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,18171.80,1
2,3235,PH2,11.501,PH2 b,0.95,0.97,5734,343.863,87.1,9.34,295.1,282.52542,0.833,1,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,67351.20,1
2,3279,WASP-189,6.166,WASP-189 b,2.36,2.03,8000,99.731,632,18.15,3353,2.724033,0.05053,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,37684.42,1
2,3385,TOI-1130,9.055,TOI-1130 b,0.7,0.74,4350,58.2609,19.8,3.66,825,4.074554,0.0453,2,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,21754.16,1
2,3385,TOI-1130,9.055,TOI-1130 c,0.7,0.74,4350,58.2609,336,13,650,8.3501898,0.0731,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,20753.12,1
2,3385,TOI-1130,9.055,TOI-1130 b,0.7,0.74,4350,58.2609,19.8,3.66,825,4.074554,0.0453,4,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,21783.27,1
2,3385,TOI-1130,9.055,TOI-1130 c,0.7,0.74,4350,58.2609,336,13,650,8.3501898,0.0731,3,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,20776.62,1
2,3557,TOI-1231,8.876,TOI-1231 b,0.48,0.49,3553,27.6227,15.4,3.65,329.6,24.245586,0.1288,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,19720.46,1
2,3557,TOI-1231,8.876,TOI-1231 b,0.48,0.49,3553,27.6227,15.4,3.65,329.6,24.245586,0.1288,2,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,19726.64,1
2,3557,TOI-1231,8.876,TOI-1231 b,0.48,0.49,3553,27.6227,15.4,3.65,329.6,24.245586,0.1288,3,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,23329.74,1
2,3557,LTT 3780,9.007,LTT 3780 c,0.38,0.38,3358,21.9814,8.04,2.39,359,12.252284,0.0757,4,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,10429.57,1
2,3557,LTT 3780,9.007,LTT 3780 c,0.38,0.38,3358,21.9814,8.04,2.39,359,12.252284,0.0757,5,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,11165.89,1
2,3557,LTT 3780,9.007,LTT 3780 c,0.38,0.38,3358,21.9814,8.04,2.39,359,12.252284,0.0757,6,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,12960.65,1
2,3557,TOI-1468,9.343,TOI-1468 c,0.34,0.34,3496,24.7399,6.64,2.064,337.5,15.532482,0.08589115,7,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12713.97,1
2,3557,TOI-1468,9.343,TOI-1468 c,0.34,0.34,3496,24.7399,6.64,2.064,337.5,15.532482,0.08589115,8,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,12706.49,1
2,3557,TOI-1468,9.343,TOI-1468 c,0.34,0.34,3496,24.7399,6.64,2.064,337.5,15.532482,0.08589115,9,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,16299.53,1
2,3557,TOI-270,9.099,TOI-270 d,0.38,0.39,3506,22.4793,4.78,2.133,387,11.379573,0.0721,12,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,15467.12,1
2,3615,WASP-47,10.613,WASP-47 e,1.16,1.04,5371,264.78,9,1.83,2200,0.78961,0.01673,1,NIRSpec/G395H,F290LP,Secondary Eclipse,Spectroscopic,22376.37,1
2,3615,WASP-47,10.613,WASP-47 e,1.16,1.04,5371,264.78,9,1.83,2200,0.78961,0.01673,2,NIRSpec/G395H,F290LP,Secondary Eclipse,Spectroscopic,22376.37,1
2,3712,WASP-69,8.032,WASP-69 b,0.86,0.98,4700,49.9605,92,12.4,963,3.86814,0.0489745,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,22354.66,1
2,3712,WASP-69,8.032,WASP-69 b,0.86,0.98,4700,49.9605,92,12.4,963,3.86814,0.0489745,2,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,21273.03,1
2,3731,TOI-3235,11.706,TOI-3235 b,0.37,0.39,3388.8,72.811,211,11.4,604,2.59261842,0.02709,1,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,18828.38,1
2,3838,TrES-4,10.583,TrES-4 b,1.66,1.08,6200,515.98,248,18,1778,3.55395,0.05084,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,27625.18,1
2,3838,KELT-7,7.739,KELT-7 b,1.73,1.54,6768,136.681,407,17.18,2048,2.7347749,0.04415,2,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,27032.02,1
2,3838,NGTS-2,10.055,NGTS-2 b,1.7,1.64,6478,356.391,235,17.88,1468,4.511164,0.063,3,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,31218.25,1
2,3838,WASP-15,9.956,WASP-15 b,1.48,1.18,6300,282.091,172,15.8,1676,3.7521,0.05165,4,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,27818.18,1
2,3838,HAT-P-30,9.442,HAT-P-30 b,1.31,1.55,6304,213.985,225.968,15.02,1630,2.810595,0.0419,5,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,22546.39,1
2,3942,L98-59,7.933,L98-59 b,0.303,0.273,3415,10.6194,0.4,0.85,627,2.2531136,0.02191,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,10239.57,1
2,3942,L98-59,7.933,L98-59 b,0.303,0.273,3415,10.6194,0.4,0.85,627,2.2531136,0.02191,2,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,10239.57,1
2,3942,L98-59,7.933,L98-59 b,0.303,0.273,3415,10.6194,0.4,0.85,627,2.2531136,0.02191,3,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,10239.57,1
2,3942,L98-59,7.933,L98-59 b,0.303,0.273,3415,10.6194,0.4,0.85,627,2.2531136,0.02191,4,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,10239.57,1
2,3969,Kepler-12,12.406,Kepler-12 b,1.48,1.17,5947,881.386,137,19.66,1480,4.4379629,0.0553,1,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,40126.21,1
2,3969,Kepler-12,12.406,Kepler-12 b,1.48,1.17,5947,881.386,137,19.66,1480,4.4379629,0.0553,5,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,40126.21,1
2,3969,WASP-52,10.588,WASP-52 b,0.79,0.87,5008.37,174.818,146.2,14.24,1315,1.7497798,0.0272,3,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,20015.37,1
2,3969,HAT-P-65,11.892,HAT-P-65 b,1.67,1.3,5872,738.519,176,18.06,1818,2.60544751,0.04042,4,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,37732.87,1
2,3969,HAT-P-65,11.892,HAT-P-65 b,1.67,1.3,5872,738.519,176,18.06,1818,2.60544751,0.04042,6,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,37732.87,1
2,4082,WASP-96,11.267,WASP-96 b,1.05,1.06,5540,352.464,152.55,13.45,1285,3.4252602,0.0453,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,17689.53,1
2,4098,L98-59,7.933,L98-59 d,0.303,0.273,3415,10.6194,1.94,1.521,416,7.4507245,0.0486,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12210.62,1
2,4098,L98-59,7.933,L98-59 d,0.303,0.273,3415,10.6194,1.94,1.521,416,7.4507245,0.0486,2,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,13435.43,1
2,4098,TOI-1685,9.616,TOI-1685 b,0.46,0.45,3575,37.6153,3.03,1.468,1062,0.66913924,0.01138,3,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,10555.03,1
2,4098,TOI-1685,9.616,TOI-1685 b,0.46,0.45,3575,37.6153,3.03,1.468,1062,0.66913924,0.01138,4,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,10555.03,1
2,4098,GJ 9827,7.984,GJ 9827 d,0.6,0.61,4236,29.661,3.02,1.98,675,6.20183,0.053,7,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12475.88,1
2,4098,GJ 9827,7.984,GJ 9827 d,0.6,0.61,4236,29.661,3.02,1.98,675,6.20183,0.053,8,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12475.88,1
2,4098,GJ 9827,7.984,GJ 9827 d,0.6,0.61,4236,29.661,3.02,1.98,675,6.20183,0.053,91,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,12472.41,1
