Cycle,PID,Star,J-magnitude,Planet,Stellar Radius (Solar Radii),Stellar Mass (Solar Mass),Stellar Teff (K),Distance (pc),Planet Mass (Earth masses),Planet Radius (Earth radii),Planet Teq (K),Planet Period (days),Planet semi-major axis (AU),Observation,Instrument/Mode,Filter,Science Mode,Sub-science theme,Seconds on target,Target multiplier*
3,4818,TOI-431,7.305,TOI-431 b,0.73,0.78,4850,32.5686,3.07,1.28,1862,0.490047,0.0113,19,MIRI/LRS,,Secondary Eclipse,Spectroscopic,13454.625,1
3,4931,GJ 806,7.329,GJ 806 b,0.41,0.41,3600,12.0445,1.9,1.331,940,0.9263237,0.01406,1,MIRI/LRS,,Secondary Eclipse,Spectroscopic,12181.669,1
3,4931,GJ 806,7.329,GJ 806 b,0.41,0.41,3600,12.0445,1.9,1.331,940,0.9263237,0.01406,3,MIRI/LRS,,Secondary Eclipse,Spectroscopic,12181.669,1
3,4931,GJ 806,7.329,GJ 806 b,0.41,0.41,3600,12.0445,1.9,1.331,940,0.9263237,0.01406,5,MIRI/LRS,,Secondary Eclipse,Spectroscopic,12181.669,1
3,5191,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,1,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,8727.713,1
3,5191,TRAPPIST-1,11.354,TRAPPIST-1 c,0.12,0.09,2566,12.4298888,1.308,1.097,339.7,2.421937,0.0158,1,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,8727.713,0
3,5191,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,2,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,11092.723,1
3,5191,TRAPPIST-1,11.354,TRAPPIST-1 c,0.12,0.09,2566,12.4298888,1.308,1.097,339.7,2.421937,0.0158,2,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,11092.723,0
3,5191,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,3,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,13823.747,1
3,5191,TRAPPIST-1,11.354,TRAPPIST-1 c,0.12,0.09,2566,12.4298888,1.308,1.097,339.7,2.421937,0.0158,3,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,13823.747,0
3,5191,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,4,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,15625.659,1
3,5191,TRAPPIST-1,11.354,TRAPPIST-1 c,0.12,0.09,2566,12.4298888,1.308,1.097,339.7,2.421937,0.0158,4,MIRI/Imaging,F1280W,Secondary Eclipse,Photometric,15625.659,0
3,5634,WASP-39,10.663,WASP-39 b,0.92,0.93,5485,213.982,89.3,14.34,1166,4.0552941,0.04828,1,NIRSpec/G395H,F290LP,Secondary Eclipse,Spectroscopic,21717.181,1
3,5687,KELT-8,9.586,KELT-8 b,1.46,0.81,5754,197.572,273,20.8,1675,3.24406,0.0455,1,MIRI/LRS,,Secondary Eclipse,Spectroscopic,25932.108,1
3,5687,KELT-8,9.586,KELT-8 b,1.46,0.81,5754,197.572,273,20.8,1675,3.24406,0.0455,2,MIRI/LRS,,Secondary Eclipse,Spectroscopic,44889.04,1
3,5967,TOI-849,10.832,TOI-849 b,0.97,0.97,5257,225.734,41.8,3.64,1800,0.765548,0.0155,1,NIRSpec/G395H,F290LP,Secondary Eclipse,Spectroscopic,19366.857,1
3,5967,TOI-849,10.832,TOI-849 b,0.97,0.97,5257,225.734,41.8,3.64,1800,0.765548,0.0155,2,NIRSpec/G395H,F290LP,Secondary Eclipse,Spectroscopic,19366.857,1
3,5967,TOI-849,10.832,TOI-849 b,0.97,0.97,5257,225.734,41.8,3.64,1800,0.765548,0.0155,3,NIRSpec/G395H,F290LP,Secondary Eclipse,Spectroscopic,19366.857,1
3,6457,LP 791-18,11.559,LP 791-18 d,0.18,0.14,2960,26.4927,0.9,1.032,395.5,2.753436,0.01992,1,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11692.362,1
3,6457,LP 791-18,11.559,LP 791-18 d,0.18,0.14,2960,26.4927,0.9,1.032,395.5,2.753436,0.01992,2,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11692.362,1
3,6457,LP 791-18,11.559,LP 791-18 d,0.18,0.14,2960,26.4927,0.9,1.032,395.5,2.753436,0.01992,3,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11692.362,1
3,6457,LP 791-18,11.559,LP 791-18 d,0.18,0.14,2960,26.4927,0.9,1.032,395.5,2.753436,0.01992,4,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11692.362,1
3,6457,LP 791-18,11.559,LP 791-18 d,0.18,0.14,2960,26.4927,0.9,1.032,395.5,2.753436,0.01992,5,MIRI/Imaging,F1500W,Secondary Eclipse,Photometric,11692.362,1
3,4711,TOI-4336 A,9.453,TOI-4336 A b,0.33,0.33,3298,22.5455,5.4,2.12,308,16.336334,0.0872,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,23046.899,1
3,4711,TOI-4336 A,9.453,TOI-4336 A b,0.33,0.33,3298,22.5455,5.4,2.12,308,16.336334,0.0872,2,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,23049.366,1
3,4938,TOI-2525,12.522,TOI-2525 b,0.79,0.85,5096,395.398,27,8.68,560,23.2856,0.1511,1,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,29520.672,1
3,4938,TOI-2525,12.522,TOI-2525 c,0.79,0.85,5096,395.398,209,10.1,436,49.2519,0.249,2,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,39600.902,1
3,5022,WASP-103 ,11.1,WASP-103 b,1.44,1.22,6110,375.647,473.547,17.127,2508,0.925542,0.01985,1,NIRSpec/PRISM,CLEAR,Phase Curve,Spectroscopic,106576.665,1
3,5177,TOI-199,9.329001,TOI-199 b,0.82,0.94,5255,102.27,54,9.08,350,104.854,0.4254,1,NIRSpec/G395M,F290LP,Transmission Spectroscopy,Spectroscopic,74391.014,1
3,5311,Au Mic,5.436,Au Mic b,0.744,0.51,3678,9.7221,10.2,3.96,600,8.46308,0.0649,1,NIRCam/Grism,F444W,Transmission Spectroscopy,Spectroscopic,35999.649,1
3,5311,Au Mic,5.436,Au Mic b,0.744,0.51,3678,9.7221,10.2,3.96,600,8.46308,0.0649,1,NIRCam/CLEAR,WLP4,Transmission Spectroscopy,Photometric,35999.649,0
3,5311,Au Mic,5.436,Au Mic b,0.744,0.51,3678,9.7221,10.2,3.96,600,8.46308,0.0649,4,NIRCam/Grism,F444W,Transmission Spectroscopy,Spectroscopic,35999.649,1
3,5311,Au Mic,5.436,Au Mic b,0.744,0.51,3678,9.7221,10.2,3.96,600,8.46308,0.0649,4,NIRCam/CLEAR,WLP4,Transmission Spectroscopy,Photometric,35999.649,0
3,5311,Au Mic,5.436,Au Mic b,0.744,0.51,3678,9.7221,10.2,3.96,600,8.46308,0.0649,1,NIRCam/Grism,F322W2,Transmission Spectroscopy,Spectroscopic,35999.732,1
3,5311,Au Mic,5.436,Au Mic b,0.744,0.51,3678,9.7221,10.2,3.96,600,8.46308,0.0649,1,NIRCam/CLEAR,WLP4,Transmission Spectroscopy,Photometric,35999.732,0
3,5311,Au Mic,5.436,Au Mic b,0.744,0.51,3678,9.7221,10.2,3.96,600,8.46308,0.0649,4,NIRCam/Grism,F322W2,Transmission Spectroscopy,Spectroscopic,35999.732,1
3,5311,Au Mic,5.436,Au Mic b,0.744,0.51,3678,9.7221,10.2,3.96,600,8.46308,0.0649,4,NIRCam/CLEAR,WLP4,Transmission Spectroscopy,Photometric,35999.732,0
3,5799,TOI-3884,11.127,TOI-3884 b,0.3,0.3,3180,43.1448,32.59,6.43,441,4.5445828,0.0361,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,19422.817,1
3,5799,TOI-3884,11.127,TOI-3884 b,0.3,0.3,3180,43.1448,32.59,6.43,441,4.5445828,0.0361,2,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,19422.817,1
3,5799,TOI-3884,11.127,TOI-3884 b,0.3,0.3,3180,43.1448,32.59,6.43,441,4.5445828,0.0361,3,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,19410.931,1
3,5844,HAT-P-18,10.822,HAT-P-18 b,0.75,0.77,4803,161.4,62.61,11.153,852,5.508023,0.0559,1,NIRSpec/G395M,F290LP,Transmission Spectroscopy,Spectroscopic,19563.996,1
3,5844,HAT-P-18,10.822,HAT-P-18 b,0.75,0.77,4803,161.4,62.61,11.153,852,5.508023,0.0559,2,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,24949.4,1
3,5863,TOI-3884,11.127,TOI-3884 b,0.3,0.3,3180,43.1448,32.59,6.43,441,4.5445828,0.0361,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,15174.074,1
3,5863,TOI-3884,11.127,TOI-3884 b,0.3,0.3,3180,43.1448,32.59,6.43,441,4.5445828,0.0361,2,NIRSpec/G395M,F290LP,Transmission Spectroscopy,Spectroscopic,15146.268,1
3,5863,TOI-3884,11.127,TOI-3884 b,0.3,0.3,3180,43.1448,32.59,6.43,441,4.5445828,0.0361,3,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,15174.074,1
3,5863,TOI-3884,11.127,TOI-3884 b,0.3,0.3,3180,43.1448,32.59,6.43,441,4.5445828,0.0361,4,NIRSpec/G395M,F290LP,Transmission Spectroscopy,Spectroscopic,15146.268,1
3,5866,GJ 486,7.195,GJ 486 b,0.32,0.31,3317,8.07426,2.77,1.289,696.3,1.46712127,0.01714,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12702.243,1
3,5866,GJ 486,7.195,GJ 486 b,0.32,0.31,3317,8.07426,2.77,1.289,696.3,1.46712127,0.01714,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12702.243,1
3,5866,GJ 486,7.195,GJ 486 b,0.32,0.31,3317,8.07426,2.77,1.289,696.3,1.46712127,0.01714,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12702.243,1
3,5882,V1298 Tau,8.687,V1298 Tau e,1.41,1.14,4941,108.199,321,10,492,53.5,0.302,2,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,54934.74,1
3,5894,TOI-4010,10.649,TOI-4010 b,0.83,0.88,4960,177.504,11,3.02,1441,1.348335,0.0229,1,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,15954.888,1
3,5894,TOI-4010,10.649,TOI-4010 c,0.83,0.88,4960,177.504,20.31,5.93,907,5.414654,0.058,2,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,22445.385,1
3,5894,TOI-4010,10.649,TOI-4010 d,0.83,0.88,4960,177.504,38.15,6.18,650,14.70886,0.113,3,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,27851.837,1
3,5924,HAT-P-11,7.608,HAT-P-11 b,0.68,0.81,4653,37.7647,25,4.901,847,4.887802443,0.0532,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,20646.692,1
3,5924,WASP-69,8.032,WASP-69 b,0.86,0.98,4700,49.9605,92,12.4,963,3.86814,0.0489745,2,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,18321.055,1
3,5924,WASP-80,9.218,WASP-80 b,0.59,0.58,4143,49.7876,171,11.2,825,3.06785234,0.0344,3,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Photometric,18850.983,1
3,5924,WASP-94 A,9.159,WASP-94 A b,1.48,1.67,6170,211.211,159,17.7,1604,3.95019,0.055,4,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,32070.868,1
3,5924,NGTS-2,10.055,NGTS-2 b,1.7,1.64,6478,356.391,235,17.88,1468,4.511164,0.063,5,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,33014.536,1
3,5924,HAT-P-30,9.442,HAT-P-30 b,1.31,1.55,6304,213.985,225.968,15.02,1630,2.810595,0.0419,6,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,19490.75,1
3,5924,KELT-7,7.739,KELT-7 b,1.73,1.54,6768,136.681,407,17.18,2048,2.7347749,0.04415,7,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,27028.882,1
3,5924,HAT-P-1,9.156,HAT-P-1 b,1.17,1.15,5980,158.979,167,14.78,1322,4.46529976,0.05561,8,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,24128.801,1
3,5924,WASP-63,9.818,WASP-63 b,1.86,1.28,5550,290.684,108,14.9,1536,4.37809,0.05417,9,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,41460.136,1
3,5924,HATS-72,10.424,HATS-72 b,0.72,0.73,4656.1,127.589,39.86,8.097,739.3,7.3279474,0.066517,10,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,21818.955,1
3,5924,WASP-6,10.769,WASP-6 b,0.73,0.55,5450,197.119,154,13.79,1184,3.36100208,0.0414,16,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,22334.832,1
3,5924,WASP-19 ,10.911,WASP-19 b,1.01,0.97,5616,268.325,366.8,15.86,2113,0.78883852,0.01652,12,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,15346.562,1
3,5924,WASP-12,10.477,WASP-12 b,1.66,1.43,6313,427.246,465.6,21.71,2592.6,1.09142,0.0232,13,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,24145.632,1
3,5924,WASP-76,8.541,WASP-76 b,1.76,1.46,6329,194.459,284,20.78,2228,1.80988198,0.033,14,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,27160.586,1
3,5959,V1298 Tau,8.687,V1298 Tau c,1.41,1.14,4941,108.199,76,5.16,968,8.24892,0.0841,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,34558.501,1
3,5959,V1298 Tau,8.687,V1298 Tau c,1.41,1.14,4941,108.199,76,5.16,968,8.24892,0.0841,2,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,34565.039,1
3,5959,V1298 Tau,8.687,V1298 Tau d,1.41,1.14,4941,108.199,99,6.43,845,12.4058,0.1083,3,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,39600.926,1
3,5959,V1298 Tau,8.687,V1298 Tau d,1.41,1.14,4941,108.199,99,6.43,845,12.4058,0.1083,4,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,39594.132,1
3,5959,TOI-451,9.636,TOI-451 c,0.88,0.95,5550,123.739,7,3.1,875,9.192522,0.0823,15,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,24120.211,1
3,5959,TOI-451,9.636,TOI-451 c,0.88,0.95,5550,123.739,7,3.1,875,9.192522,0.0823,6,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,24126.007,1
3,5959,TOI-451,9.636,TOI-451 d,0.88,0.95,5550,123.739,8,4.07,722,16.364988,0.1208,7,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,27003.776,1
3,5959,TOI-451,9.636,TOI-451 d,0.88,0.95,5550,123.739,8,4.07,722,16.364988,0.1208,8,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,26973.414,1
3,5959,TOI-2076,7.613,TOI-2076 b,0.8,0.86,5192,41.9091,16.1,2.770625538,687.6764908,10.355096,0.088,9,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,24120.978,1
3,5959,TOI-2076,7.613,TOI-2076 b,0.8,0.86,5192,41.9091,16.1,2.770625538,687.6764908,10.355096,0.088,10,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,24118.178,1
3,5959,TOI-2076,7.613,TOI-2076 c,0.8,0.86,5192,41.9091,55,3.694415875,543.1583662,21.015327,0.142,11,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,27720.497,1
3,5959,TOI-2076,7.613,TOI-2076 c,0.8,0.86,5192,41.9091,55,3.694415875,543.1583662,21.015327,0.142,12,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,27715.917,1
3,5959,TOI-2076,7.613,TOI-2076 d,0.8,0.86,5192,41.9091,29,3.430877508,457.6820451,35.125686,0.199,13,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,24120.978,1
3,5959,TOI-2076,7.613,TOI-2076 d,0.8,0.86,5192,41.9091,29,3.430877508,457.6820451,35.125686,0.199,14,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,24118.178,1
3,6045,WASP-76,8.541,WASP-76 b,1.76,1.46,6329,194.459,284,20.78,2228,1.80988198,0.033,1,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,28399.296,1
3,6193,TOI-700,9.469,TOI-700 d,0.42,0.42,3459,31.1265,1.14,1.073,269,37.42396,0.1633,1,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,32466.257,1
3,6193,TOI-700,9.469,TOI-700 e,0.42,0.42,3459,31.1265,0.75,0.953,416,27.80978,0.134,2,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,29882.152,1
3,6219,HAT-P-12,10.794,HAT-P-12 b,0.7,0.73,4650,142.751,67.059,10.749,963,3.2130598,0.0384,1,MIRI/LRS,,Transmission Spectroscopy,Spectroscopic,36794.255,1
3,6284,HD 207496,6.57,HD 207496 b,0.77,0.8,4819,23.606,6.1,2.25,743,6.441008,0.0629,1,NIRCam/Grism,F322W2,Transmission Spectroscopy,Spectroscopic,18074.869,1
3,6284,HD 207496,6.57,HD 207496 b,0.77,0.8,4819,23.606,6.1,2.25,743,6.441008,0.0629,1,NIRCam/CLEAR,WLP4,Transmission Spectroscopy,Spectroscopic,18074.869,0
3,6284,HD 207496,6.57,HD 207496 b,0.77,0.8,4819,23.606,6.1,2.25,743,6.441008,0.0629,2,NIRCam/Grism,F444W,Transmission Spectroscopy,Spectroscopic,18074.869,1
3,6284,HD 207496,6.57,HD 207496 b,0.77,0.8,4819,23.606,6.1,2.25,743,6.441008,0.0629,2,NIRCam/CLEAR,WLP4,Transmission Spectroscopy,Spectroscopic,18073.62,0
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 e,0.12,0.09,2566,12.4298888,0.692,0.92,249.7,6.101013,0.02925,1,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,30400.101,1
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,1,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,30400.101,0
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 e,0.12,0.09,2566,12.4298888,0.692,0.92,249.7,6.101013,0.02925,2,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,13540.235,1
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,2,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,13540.235,0
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 e,0.12,0.09,2566,12.4298888,0.692,0.92,249.7,6.101013,0.02925,3,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,25455.091,1
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,3,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,25455.091,0
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 e,0.12,0.09,2566,12.4298888,0.692,0.92,249.7,6.101013,0.02925,4,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,23196.09,1
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,4,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,23196.09,0
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 e,0.12,0.09,2566,12.4298888,0.692,0.92,249.7,6.101013,0.02925,5,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,18319.952,1
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,5,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,18319.952,0
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 e,0.12,0.09,2566,12.4298888,0.692,0.92,249.7,6.101013,0.02925,15,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,32190.773,1
3,6456,TRAPPIST-1,11.354,TRAPPIST-1 b,0.12,0.09,2566,12.4298888,1.374,1.116,397.6,1.510826,0.01154,15,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,32190.773,0
3,6491,Kepler-167,12.446,Kepler-167 e,0.75,0.78,4884,341.908,321,10.16,134.4,1071.23205,1.883,1,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,215215.949,1
