9180;Ushering in the JWST Era of Precision Constraints on Reionization: A Survey of Faint Quasar IGM Damping Wings at 6.5 &lt: z &lt: 7.4;Joseph Hennawi, Timo Kist and Daming Yang;12;94.1;NIRSpec/FS
9214;Unlocking the nature of the first galaxies with ultra-deep rest-UV spectroscopy;Charlotte Mason, Daniel Stark;0;179.8;NIRSpec/MOS
6876;An Stellar (JAGB/Carbon star) Distance to the Coma Cluster: Establishing Four New Determinations of the Hubble Constant;Wendy Freedman, Barry Madore;12;14.7;NIRCam/Imaging
6958;Past, present, and future of a dynamically cold disk in an extreme environment;Francesco Valentino, Francesca Rizzo;12;4.6;MIRI/Imaging,NIRCam/Imaging
7034;Distance Scale Linkages between JWST Tip of the Red Giant Branch and JWST/HST Surface Brightness Fluctuations (and SNIa in E Hosts);R. Tully, Gagandeep Anand;12;43.0;NIRCam/Imaging
7041;The CLASSYIR Treasury: Unveiling the Cosmic Engines Powering Galaxies with JWST/MIRI;Danielle Berg, Bethan James;0;78.7;MIRI/MRS
7113;Toward a 1% measurement of H0 with all-sky SBF distances at substantial redshifts;R. Tully;12;1.7;NIRCam/Imaging
7232;Orphan Dwarfs: Benchmarking Low-Mass Galaxy Evolution in an Isolated Environment;Roger Cohen;12;33.6;NIRCam/Imaging
7240;Gas cooling in the molecular CGM of the Spiderweb: in-situ galaxy growth at z=2;Bjorn Emonts, Pierre Guillard and Matthew Lehnert;12;36.3;MIRI/MRS
7261;JWST Simulations of Molecular Outflows around Star-forming Galaxies;Benjamin Oppenheimer;&nbsp;;&nbsp;;&nbsp;
7345;The Dragon survey: A Direct Probe of the Early Stellar Luminosity Function and Dark Matter through Multi-cycle Multi-cadence Microlensing at z=0.73;Yoshinobu Fudamoto, Fengwu Sun;12;35.9;NIRCam/Imaging
7573;The first complete picture of the star-formation cycle at z=1 from molecular clouds to star cluster complexes;Miroslava Dessauges-Zavadsky, Matteo Messa;12;11.8;NIRCam/Imaging,NIRSpec/IFU
7711;Warm Dust in the Circumgalactic Medium in Formation around the Makani Galaxy;Sylvain Veilleux;12;26.3;MIRI/MRS,NIRSpec/IFU
7763;J-Virgo: A JWST Treasury Survey of the Virgo Cluster;Daniel Weisz, Abigail Lee;0;146.6;NIRCam/Imaging,NIRISS/Imaging
7874;Dust After Quenching: A Mid-Infrared View into the Hidden ISM of Distant Massive Galaxies;Stacey Alberts, Katherine Suess;12;35.8;MIRI/MRS,NIRSpec/IFU
7912;A New Window on Galaxy Structure: Mid-IR Morphology with MEGA;Gregory Troiani;&nbsp;;&nbsp;;&nbsp;
7957;MEGA Spectra: Black Hole Growth and ISM Conditions at Cosmic Noon;Allison Kirkpatrick;12;38.3;NIRSpec/MOS
7973;Mid-Infrared Abundances of Gaseous Environments (MIRAGE): A MIR Approach to the Abundance Discrepancy;Noah Rogers;12;57.6;MIRI/MRS
7978;Our grasp of star formation, feedback, and galaxy evolution is incomplete without a JWST+HST look at the HI-dominated, outer disk of a spiral galaxy;David Thilker;12;19.8;MIRI/Imaging,NIRCam/Imaging
7985;Resolving the thin disk of a nearby Milky Way analog;Adam Leroy;12;18.7;MIRI/Imaging,NIRCam/Imaging
8258;Formation and nature of the UV-brightest starbursts in the distant Universe;Rui Marques-Chaves, Daniel Schaerer;12;38.0;NIRCam/Imaging,NIRSpec/IFU
8281;A gravitational perturber in B1938+666: a challenge for CDM or an unusual globular cluster?;Simona Vegetti, John McKean;12;30.4;NIRCam/Imaging
8290;The obscured regions of the nearest Lyman continuum leaker: massive stars or accreting black holes?;Goeran Oestlin;12;19.9;MIRI/MRS,NIRCam/Imaging,NIRSpec/IFU
8317;The Return of the Giants: Constraining the TP-AGB Phase across Cosmic Time;Mariska Kriek;6;7.6;NIRSpec/MOS
8564;Staring at the Void: Supernova-Driven Star Formation and Supression in the Largest Local Superbubble;Rupali Chandar;12;29.0;MIRI/MRS,NIRSpec/IFU
8582;Towards a complete NIR/MIR view of the circumgalactic medium of a brightest cluster galaxy at z=0.4;Allison Man, Paola Andreani;12;12.9;MIRI/MRS,NIRSpec/IFU
8607;Studying cosmic noon at 200 parsec scales: resolved spectroscopy of a magnified dusty quiescent galaxy;Jared Siegel, David Setton;12;19.6;NIRSpec/IFU
8660;Touched by Fire: Resolving the AGN Impact on PAH Emission in Galaxies;Grant Donnelly;12;3.0;NIRSpec/IFU
8726;A Resolved Infrared Census of Star Formation and AGN Activity in Rapidly Quenched Galaxies;Adam Smercina;12;25.0;MIRI/MRS,NIRCam/Imaging
8735;Measuring sizes of star clusters in nearby galaxies using PHANGS;Oleg Gnedin;&nbsp;;&nbsp;;&nbsp;
8824;Challenging Conventional Galaxy Formation: A Possible 500 km/s Velocity Dispersion at z=2;Pieter van Dokkum;12;5.9;NIRSpec/IFU
8921;Learning From Your Failures: Are these Ultra-Diffuse Galaxies the Massive Failures of Galaxy Evolution?;Eric Peng, Elisa Toloba;12;25.3;NIRCam/Imaging,NIRSpec/MOS
6840;Jupiter&#39:s Oval BA: Trends in Space and Time;Michael Wong;12;13.2;MIRI/MRS,NIRCam/Imaging,NIRSpec/IFU
6865;Jupiter&#39:s Stripes: Testing the Canonical View of Banded Circulation Patterns on Giant Planets;Leigh Fletcher;12;21.2;MIRI/MRS
7248;A spectrophotometric survey of the colors of trans-Neptunian objects: An efficient constraint on post-formation evolution in the outer Solar System;David Trilling, Wesley Fraser;3;3.0;NIRCam/Imaging
7570;Exploring the magnetic environments of Uranus and Neptune with JWST;Tom Stallard, Henrik Melin;0;139.2;NIRSpec/IFU
7700;The supremely deep trans-Neptunian object survey: A critical test of planet formation models;David Trilling, Wesley Fraser;0;135.1;NIRCam/Imaging
7813;The origin of CO2 in the Uranian system and possible geologic activity at Ariel;Richard Cartwright;12;14.6;NIRSpec/IFU
7847;Saturn&#39:s E ring in 2025: A rare opportunity to observe material from inside Enceladus;Matthew Hedman;12;20.1;NIRCam/Imaging,NIRSpec/IFU
7937;Cometary and Asteroidal Dust in our Zodiacal Cloud from Archival MIRI Observations of the 10-&micro:m Silicate Feature;Geoffrey Bryden;&nbsp;;&nbsp;;&nbsp;
7996;ToO Observations of Stellar Occultations by TNO Ring Systems;Benjamin Proudfoot;12;6.0;NIRCam/TSO
8147;Chasing the Great Red Spot: Exploring Coupling Between Jupiter&#39:s Atmospheric Layers;Paola Tiranti;12;15.6;NIRSpec/IFU
8173;The evolution of comet-impact products in Jupiter&#39:s atmosphere: a benchmark for auroral chemistry in giant (exo)planets;Pablo Rodriguez Ovalle, Thibault Cavalie and Thierry Fouchet;12;14.7;MIRI/MRS
8214;Mining JWST data for hidden asteroid gems;Artem Burdanov, Julien de Wit;&nbsp;;&nbsp;;&nbsp;
8445;Complex Cyanides as Tracers for Unlocking the Chemical History of Trans-Neptunian Objects;Sasha Cryan;12;45.9;NIRSpec/FS
8663;Is the Moon an Active Source of Near-Earth Asteroids? Testing the Origins of Earth Quasi-Satellite Kamo`oalewa;Benjamin Sharkey;12;12.8;NIRSpec/IFU
8782;Nominally anhydrous asteroids as reservoirs of water in the inner solar system;Katherine de Kleer, Cody Schultz;12;16.8;NIRSpec/IFU
8812;Distribution of water in the solar system from crossover region spectroscopy of asteroids;Anicia Arredondo;&nbsp;;&nbsp;;&nbsp;
8857;Io&#39:s Auroral Emissions as a Tool to Investigate Atmosphere-Plasma Torus Interactions;Zachariah Milby;12;9.6;NIRSpec/IFU
8976;Testing Outer Solar System Surface Evolution with Retrograde Centaurs;Matthew Belyakov;12;21.2;NIRSpec/IFU
9078;Probing the origin and interiors of Jupiter Trojans through the study of collisional fragments;Ian Wong;12;15.5;NIRSpec/IFU
6821;Dust, gas, and ice formed before and after stellar mergers;Tomasz Kaminski;12;9.2;MIRI/MRS,NIRSpec/FS
6852;Calibrating Stellar Evolutionary Models using M31 Clusters;Steven Goldman;12;30.2;MIRI/MRS
6866;Sakurai&#39:s Object - mineralogy and morphology;Aneurin Evans, Chick Woodward;12;9.2;MIRI/MRS,NIRSpec/IFU
