2457;Extreme Quasar Feedback at the Peak of the Galaxy Formation Epoch;Andrey Vayner;12;20.9;NIRSpec/IFU
2478;Spectroscopy of Dwarf Galaxies in the Reionization Era: Ionizing Sources and Gas Conditions at Very Low Metallicity;Daniel Stark;12;10;NIRSpec/MOS
2484;JWST Probes Star Formation Efficiency in Giant Molecular Clouds at z=1;Miroslava Dessauges-Zavadsky, Johan Richard;12;8.7;NIRSpec/IFU
2511;How Do the Small Survive: PAH&rsquo:s in Low Metallicity Starburst II Zw 40;Thomas Lai, JD Smith, Adolf Witt, Aditya Togi, Brandon Hensley, and others*;12;4.2;NIRSpec/IFU,MIRI/MRS
2514;PANORAMIC &ndash: A Pure Parallel Wide Area Legacy Imaging Survey at 1-5 Micron;Christina Williams, Pascal Oesch;0;0;NIRCam/Imaging
2516;Revealing the Hidden Stellar Emission in the Highest-fidelity ALMA-mapped Submillimeter Galaxies;Jacqueline Hodge, Elisabete da Cunha;12;14.3;NIRCam/Imaging,MIRI/Imaging
2555;How Do Ionizing Photons Escape the Sunburst Arc?;T. Emil Rivera-Thorsen;12;24.2;NIRSpec/IFU,NIRCam/Imaging
2561;UNCOVER: Ultra-deep NIRCam and NIRSpec Observations Before the Epoch of Reionization;Ivo Labbe, Rachel Bezanson;0;68.2;NIRCam/Imaging,NIRSpec/MOS
2565;How Many Quiescent Galaxies Are There at 3&lt:z&lt:4 Really?;Karl Glazebrook, Themiya Nanayakkara;12;14.4;NIRSpec/MOS
2566;Characterizing Stellar Mass Assembly and Physical Properties in the Brightest Galaxy in the Redshift&gt:5 Universe;Gourav Khullar;12;19.4;NIRSpec/IFU,NIRCam/Imaging
2567;Do Massive Black Holes Come in Small Packages? A Census of Black Holes in Compact Stellar Systems in the Virgo Cluster;Matthew Taylor, Patrick Cote;12;41.2;NIRSpec/IFU
2581;Come Out, Come Out, Wherever You Are: Seeking All the Massive Young Clusters Hidden in the Antennae;Rupali Chandar;12;6;NIRCam/Imaging,MIRI/Imaging
2593;CECILIA: A Direct-method Metallicity Calibration for Cosmic Noon through the Epoch of Reionization;Allison Strom, Gwen Rudie;12;39.2;NIRSpec/MOS
2659;Beasts in the Bubbles: Characterizing ultra-luminous Galaxies at Cosmic Dawn;John Weaver;12;13.6;NIRSpec/IFU
2674;Environmental Effects on Galaxy Evolution in a z=5.2 Proto-cluster;Pablo Arrabal Haro;12;15.2;NIRSpec/MOS
2687;Leveraging Early Public JWST Data to Measure Luminosity Functions and Rest-UV Slopes from 6&lt:z&lt:12;Micaela Bagley;&nbsp;;&nbsp;;&nbsp;
1835;Unraveling the Knots of Gaseous Cosmic Web Filaments at z~3 through H-alpha Emission Observations;strong> </strong>Sebastiano Cantalupo;12;24.4;NIRSpec/MOS
2073;Towards Tomographic Mapping of Reionization Epoch Quasar Light-Echoes with JWST;Joseph Hennawi, Frederick Davies&nbsp;;12;24.3;NIRCam/Imaging,NIRSpec/MOS
2180;Structure Formation and Baryonic Cycling in the Edge-on Galaxy NGC891;Ilse De Looze;12;22.7;NIRCam/Imaging,MIRI/MRS,MIRI/Imaging
1638;Securing the TRGB Distance Indicator: A Pre-Requisite for a JWST Measurement of H_0;Kristen McQuinn;12;6.8;NIRCam/Imaging
1727;COSMOS-Web: The JWST Cosmic Origins Survey;Jeyhan Kartaltepe, Caitlin Casey;0;207.8;NIRCam/Imaging
1794;100% Gain in Precision and Accuracy of H0 Measurement from JWST Stellar Kinematics of a Lens Galaxy;Akin Yildirim, Sherry Suyu and Tommaso Treu;12;9.5;NIRSpec/IFU
1871;The First Observations of the Ionizing Luminosity of Galaxies within the Epoch of Reionization;John Chisholm;12;22.2;NIRSpec/MOS
1995;Answering the Most Important Problem in Cosmology Today: Is the Tension in the Hubble Constant Real?;Wendy Freedman, Barry Madore;12;25.8;NIRCam/Imaging
2046;A Definitive Test of the Dark Matter Paradigm on Small Scales;Anna Nierenberg;12;38.4;MIRI/Imaging
2078;A SPectroscopic survey of biased halos In the Reionization Era (ASPIRE): A JWST Quasar Legacy Survey;Feige Wang, Joseph Hennawi and Xiaohui Fan;12;61.5;NIRCam/WFSS
2134;Absolute Brightness Measurement of the Extragalactic Background Light Using Gallilean Satellites Eclipse Occultations;Kohji Tsumura;12;24.3;NIRCam/Imaging
2608;Revealing the Earliest Reionized Bubbles with JWST;Anson D&#39;Aloisio&nbsp;;&nbsp;;&nbsp;;&nbsp;
1424;Extreme Events on Gas Giants:&nbsp: Impacts and Storm Eruptions;Leigh Fletcher;12;10;MIRI/MRS,NIRSpec/IFU
1566;The Coma Dust and Volatiles of C/2017 K2 (Pan-STARRS);Chick Woodward;12;12.4;MIRI/MRS,NIRSpec/IFU,NIRCam/Imaging
1568;An Ultra-Sensitive Pencil Beam Search for 10 km Trans-Neptunian Objects;John Stansberry, David Trilling and Wesley Fraser;12;45.1;NIRCam/Imaging
1585;Analysis of GTO Observations of Uranus by the MIRI Instrument;Glenn Orton;12;&nbsp;;&nbsp;
1598;Analysis of GTO Observations of Neptune by the MIRI Instrument;Glenn Orton;12;&nbsp;;&nbsp;
1604;Dynamics and Temporal Variability in the Atmosphere of Neptune;Glenn Orton;12;8.3;MIRI/MRS
1658;Pluto&#39:s Climate System with JWST;Emmanuel Lellouch;12;23.4;MIRI/MRS,MIRI/LRS,NIRCam/Imaging,MIRI/Imaging
1731;Variability and Abundance of Hydration on M-Type Asteroid (16) Psyche: The Search for Water on the Largest Metallic Asteroid;Stephanie Jarmak;12;8.7;NIRSpec/IFU,MIRI/MRS
1786;The Moons of Uranus: A NIRSpec Investigation of Their Origins, Organic Constituents, and Possible Ocean World Activity;Richard Cartwright;12;18.7;NIRSpec/IFU
1897;Pushing the Envelope of the JWST Discovery Space: Measuring the Insoluble Organic Matter (IOM) and Polycyclic Aromatic Hydrocarbon (PAH) Content of Comet 9P/Tempel 1;Nathan Roth;12;5.5;NIRSpec/IFU,MIRI/MRS
2037;First Detection of Volatiles from a Main-belt Comet;Michael Kelley;12;&nbsp;;&nbsp;
2060;Unraveling the Primordial Constituents and Exogenic Processes That Shaped Callisto&#39:s Surface;Richard Cartwright;12;3.4;NIRSpec/IFU
2127;Frozen Oort Cloud Comet Hale-Bopp;Michael Kelley;12;11.1;NIRCam/Imaging,NIRSpec/IFU
2211;A Pure Parallel Survey of Water in the Asteroid Belt;David Trilling;12;0;NIRCam/Imaging
2337;Composition of an Interstellar Object&nbsp:&ndash: Unique Insights into Protoplanetary Disk Midplane Chemistry;Martin Cordiner;12;17.7;NIRSpec/IFU,MIRI/LRS
2361;Are L-type Asteroids Ancient Reservoirs for the Earliest Solar System Solids?;Katherine de Kleer;12;23.4;MIRI/MRS,NIRSpec/FS
2416;Measuring Volatile Production in Active Centaurs with JWST NIRSpec;Adam McKay;12;26.3;NIRSpec/IFU
2418;DiSCo-TNOs: Discovering the Composition of the Trans-Neptunian Objects, Icy Embryos for Planet Formation;Noemi Pinilla-Alonso;0;98.2;NIRSpec/IFU
2524;Trace Gases in Titan&#39:s Atmosphere with JWST MIRI;Conor Nixon;12;&nbsp;;&nbsp;
2537;Analysis of Low-Albedo Asteroids Observed through JWST Guaranteed Time;Andrew Rivkin;12;&nbsp;;&nbsp;
2550;The First Near-IR Spectroscopic Survey of Neptune Trojans;Larissa Markwardt;12;24.1;NIRSpec/IFU
2574;JWST Observations of Lucy Mission Targets;Michael Brown;12;25.5;NIRSpec/IFU,MIRI/MRS
1586;Black Hole Jet Launching Physics with MIRI;Poshak Gandhi, Thomas Maccarone and Aarran Shaw;12;6.6;MIRI/LRS
1621;Testing the Emerging Paradigm of Wind-driven Accretion with NIRSpec Spectro-imaging;Ilaria Pascucci;12;15.1;NIRSpec/IFU
1644;A Cornerstone Study of the Jet/Outflow Connexion: The Remarkable DG Tau B System;Catherine Dougados, Benoit Tabone;12;11.1;MIRI/MRS,NIRSpec/IFU&nbsp;,NIRCam/Imaging
1666;Validating JWST&#39:s In-orbit Clock Accuracy;Poshak Gandhi, Thomas Maccarone and Aarran Shaw;12;22.9;NIRCam/TSO
1706;PROJECT-J: PROtostellar JEt&#39:s Cradle Tested with JWST;Brunella Nisini;12;23.1;MIRI/MRS,NIRSpec/IFU
1714;The Origin of the Crab Nebula;Tea Temim;12;22.6;MIRI/Imaging,MIRI/MRS,NIRCam/Imaging
1726;Shocks and Expanding Ejecta in Supernova 1987A;Mikako Matsuura, Richard Arendt, Eli Dwek, Claes Fransson, and Josefin Larsson;12;24.3;NIRCam/Imaging
1741;Solid-state Water Inside the Snowline in Planet-forming Disks: Exploring the Origin of Water on Terrestrial Planets;Alexey Potapov, Jeroen Bouwman;12;11.6;NIRSpec/IFU&nbsp;,MIRI/MRS
1742;Planetary Nebula NGC 6302 &ndash: A Testbed for Dust Formation and Processing in a Dense Torus Irradiated by Harsh UV Radiation;Mikako Matsuura;12;17.8;MIRI/MRS
1798;Characterizing Accretion Signatures in the Youngest Protostars: The Case of L1527 IRS;John Tobin;12;7.6;NIRSpec/IFU&nbsp;,MIRI/MRS
1802;Investigating Protostellar Accretion Across the Mass Spectrum;Tom Megeath;12;65.1;MIRI/MRS,NIRSpec/IFU&nbsp;
1860;Disentangling the Origin of Dust in Type IIn Supernovae;Ori Fox;12;12.4;MIRI/MRS
1863;Confirming the First Low-Metallicity Wolf-Rayet Dust Factory;Ryan Lau;12;6.7;NIRSpec/IFU&nbsp;
1874;JWST Spectrophotometry of Brown Dwarf Pulsars;Stuart Littlefair, Gregg Hallinan and John Pineda;12;5.5;NIRISS/SOSS
1905;Testing Protoplanetary Disk Evolution and Brown Dwarf Formation in Starburst: NIRCam and MIRI Observations of the Young Cluster Westerlund 1;Mario Guarcello, Koraljka Muzic, Adam Ginsburg, Andrew Winter, Juan Martinez-Galarza, and others*;12;18.9;NIRCam/Imaging,MIRI/Imaging
1906;NAOMY-J: NIR-dark Accretion Outbursts from Massive Young Stellar Objects with JWST;Alessio Caratti o Garatti, Jochen Eisloeffel and Bringfried Stecklum;12;24.9;NIRSpec/IFU&nbsp;,MIRI/MRS
1936;Nebular Spectroscopy of a Kilonova with JWST;Charles Kilpatrick;0;14.9;NIRCam/Imaging,NIRSpec/FS
1947;JWST Survey of the Prototypical Core-collapse Supernova Remnant Cassiopeia A;Dan Milisavljevic;12;45.1;MIRI/Imaging,MIRI/MRS,NIRCam/Imaging,NIRSpec/IFU
1959;Ice Chemical Complexity Toward the Ophiuchus Molecular Cloud;Will Rocha;12;7.2;MIRI/MRS
1960;The JWST Protostellar Ice Legacy Survey;Ewine Van Dishoeck;12;21.5;NIRSpec/IFU
1979;The Faintest and Coolest Stars in the Two Closest Globulars;Luigi Bedin;12;6.9;NIRCam/Imaging
1984;Fine-Tuned Search for Kilonova Emission in a Short Gamma-Ray Burst: Implications for Gravitational Wave Sources and r-Process Nucleosynthesis;Edo Berger;0;11.9;NIRCam/Imaging,NIRSpec/FS
2050;Mid-infrared Molecular Absorption in the Atmospheres of K Giants;Gregory Sloan;12;5.3;MIRI/MRS
2061;Nucleosynthesis, Astrophysics, and Cosmology with IR Observations of a Gravitational Wave Counterpart;Ryan Foley;0;17.2;MIRI/Imaging,NIRCam/Imaging,NIRSpec/FS
2072;See Through Supernovae: Nebular Spectroscopy of Exploding White Dwarfs;Saurabh Jha;0;19.8;MIRI/LRS,NIRSpec/FS,MIRI/MRS
2091;Detecting the Synthesis of the Heaviest Elements with Photometry of a Kilonova in the Optically Thin Phase;Maria Drout;0;9.3;NIRCam/Imaging,MIRI/Imaging
2114;MIR Spectroscopy of Type Ia Supernovae: The Key To Unlocking Their Explosions and Element Production;Chris Ashall, Peter Hoeflich and Eddie Baron;0;21.1;MIRI/MRS
2122;Dust, Mass Loss and Explosions of Massive Stars in the MIR;Chris Ashall, Peter Hoeflich and Scott Davis;0;22.1;MIRI/MRS,NIRSpec/FS
2124;Explaining the Diversity of Cold Worlds;Jacqueline Faherty;12;24.6;NIRSpec/FS,MIRI/Imaging
2204;Confirming the Most Massive Neutron Star with Observations of Its Companion;Paulo Freire, Rosie Chen;12;5.2;NIRCam/Imaging
2209;Preparing for Planets: The Impact of the Extraordinary Outburst of EX Lup on Its Circumstellar Disk;Peter Abraham;12;1.6;MIRI/MRS
2288;Formation and Impact of Silicate Clouds on L Dwarfs;Joshua Lothringer, Jeff Valenti;0;7.4;NIRSpec/FS,MIRI/MRS
2302;Bolometric Luminosities of Cool Brown Dwarfs: The Key To Their Effective Temperatures and the Mass Function;Michael Cushing;12;75;NIRSpec/FS,MIRI/LRS,MIRI/Imaging
2327;Water Ice Clouds and Weather on the Coldest Brown Dwarf;Andrew Skemer, Caroline Morley and Brittany Miles;12;13.7;NIRSpec/BOTS
2348;Chemistry of Mass Loss in the Interacting Stripped-Envelope Supernova 2014C;Samaporn Tinyanont;12;3;NIRSpec/IFU,MIRI/MRS
2395;A Comprehensive View of a Binary Neutron Star Merger;Andrew Levan, Stephen Smartt and Andrew Fruchter;0;25;NIRSpec/FS,NIRCam/Imaging
2473;Multiplicity Survey of 20 Y Dwarfs with NIRCam Kernel Phase Interferometry;Loic Albert, Michael Meyer;12;38.8;NIRCam/Imaging
2559;Brown Dwarfs, White Dwarfs and Planetary Disks in an Ancient Stellar System;Ilaria Caiazzo, Harvey Richer;12;20.7;NIRCam/Imaging
2635;Infrared Emission from the Magnetar 4U 0142+61: A Dusty Fallback Disk?;George Pavlov, Oleg Kargaltsev;12;2.9;MIRI/LRS,NIRCam/TSO,NIRCam/Imaging
2640;A Census to the Bottom of the IMF in Westerlund 2: Atmospheres, Disks, Accretion, and Demographics;William Best;12;9.4;NIRSpec/MOS
2666;Are Supernovae Dust Factories?;Ori Fox, Tamas Szalai;12;12.8;MIRI/Imaging
2692;Accurate Mass Determination of the Nearby Single White Dwarf L845-70 through Astrometric Microlensing;Kailash Sahu;12;2.6;NIRCam/Imaging
1557;Photodissociation Region Models for JWST Observations;Mark Wolfire;&nbsp;;&nbsp;;&nbsp;
1558;The Ring Nebula as a Laboratory for the Interaction of Molecules, PAHs and Dust in Strong UV Radiation Fields;Michael Barlow, Nick Cox;12;19;MIRI/Imaging,MIRI/MRS,NIRCam/Imaging,NIRSpec/IFU
1591;NIRSpec IFU: Deuterated PAHs, PAH-nitriles, and PAH Overtone and Combination Bands;Louis Allamandola, Christiaan Boersma;12;25;NIRSpec/IFU
1611;A Chemical Census of Volatile Ices in Protostellar Envelopes;Klaus Pontoppidan;12;15.7;NIRCam/Imaging,NIRSpec/MOS
1617;The Boundary of Galaxy Formation: Constraints from the Ancient Star Formation of the Isolated, Extremely Low-Mass Galaxy Leo P;Kristen McQuinn;12;35.7;NIRCam/Imaging
1619;Dust Formation in a Primitive Environment;Martha Boyer;12;24.1;MIRI/Imaging,MIRI/LRS,NIRCam/Imaging
1678;Calibrating Billions of SPHEREx Spectra from 2.4 to 5.0 um;Matthew Ashby;0;12.7;NIRSpec/FS
1685;Uncrowding the Cepheids for an Improved Determination of the Hubble Constant;Adam Riess;12;24.1;NIRCam/Imaging
1854;It&#39:s Complicated: Disentangling the Formation Pathways of Complex Organic Molecules from Molecular Clouds to Comets.;Melissa McClure;12;17.7;MIRI/MRS,NIRSpec/IFU
1908;Constraining the Nature of the First Stellar Complexes: Globular Cluster Precursors and Population III Stellar Clusters at z~6-7;Eros Vanzella;12;24.5;NIRSpec/IFU
1939;The Galactic Center;Jessica Lu;12;16.5;NIRCam/Imaging,NIRSpec/IFU
2045;Testing the Physical Origin of the Initial Mass Function and Circumstellar Disk Destruction with Massive Clusters at the Galactic Center;Matthew Hosek;12;2.6;NIRCam/Imaging
2074;Galactic Archaeology with Brown Dwarfs in Medium-Deep JWST Observations;Russell Ryan;&nbsp;;&nbsp;;&nbsp;
2092;Unveiling Stellar Birth in a Cosmologically Common Cradle;Steven Longmore, Jens Kauffmann;12;19.5;NIRCam/Imaging,MIRI/Imaging
2104;Mapping the Hot Gas Where an Outflow Is Launched from a Protoplanetary Disk;Daniel Harsono, Per Bjerkeli, Lars Kristensen, Jon Ramsey, Jes Jorgensen and others*;12;5.3;NIRSpec/IFU
2107;A JWST-HST-VLT/MUSE-ALMA Treasury of Star Formation in Nearby Galaxies;Janice Lee, Karin Sandstrom, Adam Leroy, Eva Schinnerer, David Thilker, and others*;0;106.9;MIRI/Imaging,NIRCam/Imaging
2128;The First Resolved View of Individual Star Formation Across a Spiral Arm;Erik Rosolowsky;12;22.8;MIRI/Imaging
2143;The Turbulent Magnetized Interstellar Medium: Looking for Ambipolar Diffusion in the Pleiades;Francois Boulanger, Vincent Guillet;12;11.3;NIRCam/Imaging
2151;Blazing the Trail of COMs from Ice to Gas;Yao-Lun Yang;12;24.6;MIRI/MRS
2155;Probing Silicate and Carbonaceous Dust and Ice in Distant Galaxies with Mid-IR Spectroscopy of Quasars with Foreground 2175 A Absorbers;Varsha Kulkarni;12;19.8;MIRI/MRS
2183;Illuminating the Dust Properties in the Diffuse ISM with JWST;Sascha Zeegers;12;31;MIRI/MRS,NIRCam/GTS
2221;Star Formation along the Galactic Dust Ridge: The Brick and Cloud C;Adam Ginsburg, Alyssa Bulatek;12;8.6;NIRCam/Imaging,MIRI/Imaging
2317;Initial Mass Function in the Lowest Metallicity Protocluster in the Galaxy;Yu Cheng, Morten Andersen, Jonathan Tan, Ruben Fedriani, and Massimo Robberto;12;2.8;NIRCam/Imaging
2331;Unveiling Grain Growth in Very Dense Galactic Cores;Roberta Paladini, Alberto Noriega-Crespo;12;60;MIRI/MRS
2352;Wide Binary Stars in Nearby Dwarf Galaxies: A Novel Probe of Dark Matter on Subgalactic Scales;Matthew Walker;&nbsp;;&nbsp;;&nbsp;
2402;Opening Pandora&#39:s Box: Revealing the Hidden Content of a Forming Super Star Cluster;Jean Turner;12;2.5;MIRI/MRS
2433;Imaging the Disk-halo Boundary Layer: PAH Emission as a Probe of the Energetics and Physics of Interstellar Thick Disks;Jay Howk;12;16.1;&nbsp;
2441;An Investigation of Claimed Silicate Dust Crystallinity in a z=0.9 Spiral Galaxy;Monique Aller;12;11.3;MIRI/MRS
2459;Completing the Puzzle of Interstellar Dust Grain Compositions: Combining Extinction, Depletion, and Molecular Hydrogen Measurements;Marjorie Decleir;12;16.9;NIRCam/GTS,MIRI/MRS
2491;Low-mass Star Formation in the Inner Parsec of Our Galaxy;Nadeen Sabha;12;11.6;MIRI/MRS
2521;The First Ever Low Metallicity PDR Benchmark;Karin Sandstrom, Mark Wolfire;12;16;MIRI/MRS,NIRSpec/IFU
2526;Density Structure and Fragmentation Manner of Infrared Dark Filaments;Philippe Andre, Michael Mattern;12;23.5;MIRI/Imaging
2560;Solving the Globular Clusters Multiple Population Enigma through JWST;Anna Marino;12;19;NIRSpec/MOS
2609;Searching for the Alpha-Abundance Bimodality in the M31 Disk;David Nidever, Karoline Gilbert and Erik Tollerud;12;14.9;NIRCam/Imaging,NIRSpec/MOS
